开始日期,结束日期,商家ID,商家名称,运营组,省份,城市,是否新增商家,首次上线日期,门店在线状态,（日均）预设营业时长（h）,（日均）在线营业时长（h）,曝光人数,入店人数,下单人数,下单新客人数,入店转化率,下单转化率,推单数,有效订单数,原价交易额,实付交易额,商家补贴金额,商家原因取消订单数,商家拒单数,商家超时未接单数,商家取消不告知用户订单数,缺货导致退款订单数,商家少送错送导致用户退款订单数,商家质量问题导致用户退款订单数,配送原因取消订单数,拣货超时订单数,使用间或完成按钮订单数,平均骑手到店等待时间（min）,平均骑手送货时长（min）,IM会话数,IM回复数,IM回复率,IM1分钟回复数,差评订单数,投诉订单数,平均商家评分,平均商品评分,平均配送评分,平均配送时长（min）,资质类型（仅药品）,资质有效期（仅药品）
20200101,20200131,6395163,花生活鲜花（花海）,鲜花组,浙江省,杭州,否,20181225,在线,13.0,12.9,16097,610,49,45,3.79,8.03,54,49,17594.00,9787.01,9705.99,1,0,0,0,1,0,0,0,0,55,0,4,25,25,100,18,0,0,4.7,4.7,4.7,6.0,,
20200101,20200131,6405229,花生活鲜花（天缘花艺）,鲜花组,贵州省,遵义,否,20190719,在线,18.0,18.2,17565,126,2,1,0.72,1.59,1,1,245.00,112.00,172.00,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6503029,花生活鲜花（漫漫鲜花坊）,鲜花组,宁夏回族自治区,银川,否,20190210,在线,24.0,24.0,7799,95,1,0,1.22,1.05,4,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6507601,花生活鲜花（初见花艺馆）,鲜花组,福建省,福州,否,20190117,下线,0.0,0.0,1,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6532043,花生活鲜花（东方花艺）,鲜花组,广西壮族自治区,柳州,否,20190125,在线,12.0,12.8,5447,98,2,0,1.8,2.04,2,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6533841,花生活鲜花（花花世界兴庆区店）,鲜花组,宁夏回族自治区,银川,否,20190130,在线,17.0,17.8,2918,36,1,0,1.23,2.78,1,0,0.00,0.00,0.00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6543684,花生活鲜花（椰林花店）,鲜花组,上海市,上海,否,20190130,在线,24.0,24.0,26755,547,35,31,2.04,6.4,35,33,12043.00,7328.00,5916.00,0,0,0,0,0,0,0,0,2,36,0,5,20,18,90,8,0,0,0.0,0.0,0.0,7.0,,
20200101,20200131,6579105,花生活鲜花（经典鲜花蛋糕）,鲜花组,吉林省,长春,否,20190403,在线,24.0,24.0,9308,103,0,0,1.11,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,1,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6582771,花生活鲜花（七彩花艺坊）,鲜花组,辽宁省,营口,否,20190223,在线,24.0,24.0,22035,451,26,21,2.05,5.76,26,26,22742.02,2633.65,20771.37,0,0,0,0,0,0,0,0,0,26,0,0,6,6,100,5,0,0,4.2,4.2,4.2,0.0,,
20200101,20200131,6588555,花生活鲜花（梅婷花店）,鲜花组,福建省,厦门,否,20190305,在线,24.0,24.0,2832,34,1,0,1.2,2.94,1,0,0.00,0.00,0.00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6609908,花生活鲜花（唯爱花店）,鲜花组,安徽省,合肥,否,20190405,在线,18.0,18.5,2267,38,0,0,1.68,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,1.5,0.0,,
20200101,20200131,6626527,花生活鲜花（博雅鲜花店）,鲜花组,甘肃省,兰州,否,20190310,在线,23.0,23.7,12797,87,1,0,0.68,1.15,1,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6704550,花生活鲜花（萌宠一花语）,鲜花组,安徽省,安庆,否,20190315,在线,24.0,24.0,15926,156,0,0,0.98,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,3,2,66.67,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6729448,花生活鲜花（千百卉鲜花店）,鲜花组,贵州省,贵阳,否,20190322,在线,14.0,14.8,12453,493,36,34,3.96,7.3,37,35,9351.00,5140.02,5529.98,0,0,0,0,0,0,0,0,11,38,0,5,24,24,100,16,0,1,3.4,3.4,2.9,7.0,,
20200101,20200131,6769761,花生活鲜花（小野猫花艺）,鲜花组,贵州省,遵义,否,20190402,在线,24.0,24.0,21294,105,1,1,0.49,0.95,1,1,198.00,175.00,62.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6773711,花生活鲜花（無用花艺）,鲜花组,贵州省,贵阳,否,20190411,在线,8.0,8.7,4366,105,7,5,2.4,6.67,10,10,7964.00,1215.19,7060.81,0,0,0,0,0,0,0,0,1,10,0,1,2,2,100,1,0,0,2.6,2.6,0.2,3.0,,
20200101,20200131,6773712,花生活鲜花（花之翼）,鲜花组,贵州省,贵阳,否,20190404,在线,19.0,19.2,11751,135,3,2,1.15,2.22,3,2,408.00,138.00,348.00,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6773713,花生活鲜花（哈尔滨鲜花批发）,鲜花组,黑龙江省,哈尔滨,否,20190409,在线,10.0,10.8,3251,127,2,1,3.91,1.57,2,1,258.00,205.00,92.00,1,0,0,0,1,0,0,0,0,2,0,0,4,4,100,3,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6773714,花生活鲜花（诚信花卉）,鲜花组,重庆市,重庆,否,20190422,在线,10.0,10.0,3742,107,4,3,2.86,3.74,4,3,1290.00,495.00,912.00,0,0,0,0,0,0,0,0,0,3,0,0,1,1,100,1,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6773715,花生活鲜花（花城花艺）,鲜花组,河北省,廊坊,否,20190330,在线,17.0,17.7,5310,71,0,0,1.34,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6773717,花生活鲜花（紫薇鲜花坊）,鲜花组,四川省,南充,否,20190424,在线,24.0,24.0,26121,585,13,10,2.24,2.22,14,13,2763.00,1413.00,1779.00,0,0,0,0,0,0,0,0,0,13,0,0,6,6,100,0,0,0,2.6,2.6,2.6,0.0,,
20200101,20200131,6773719,花生活鲜花（好百年婚庆）,鲜花组,湖南省,岳阳,否,20190424,在线,14.0,14.3,10041,191,3,2,1.9,1.57,4,3,484.00,418.00,183.00,0,0,0,0,0,0,0,0,0,6,0,0,2,2,100,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6773720,花生活鲜花（花灵珑鲜花）,鲜花组,江苏省,镇江,否,20190404,在线,18.0,18.2,2822,31,1,1,1.1,3.23,1,1,298.00,130.00,195.00,0,0,0,0,0,0,0,0,0,1,0,0,1,1,100,1,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6773722,花生活鲜花（名缘花卉）,鲜花组,安徽省,六安,否,20190404,在线,22.0,22.7,11221,86,1,0,0.77,1.16,1,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6773725,花生活鲜花（荣浩千寻花艺）,鲜花组,陕西省,西安,否,20190426,在线,23.0,23.4,20038,154,1,0,0.77,0.65,1,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0,0,2,1,50,0,0,0,2.7,2.7,2.7,0.0,,
20200101,20200131,6773727,花生活鲜花（水滴鲜花花艺）,鲜花组,山西省,太原,否,20190510,在线,18.0,18.1,11520,268,10,7,2.33,3.73,12,8,9488.00,1171.27,8506.73,0,0,0,0,0,0,0,0,0,10,0,0,4,1,25,0,0,0,0.7,0.7,0.7,0.0,,
20200101,20200131,6773784,花生活鲜花（缤纷花屋）,鲜花组,湖南省,株洲,否,20190423,在线,14.0,14.1,6366,211,7,5,3.31,3.32,6,6,1830.00,842.00,1215.00,0,0,0,0,0,0,0,0,0,6,0,0,2,1,50,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6773938,花生活鲜花（玫瑰花坊）,鲜花组,重庆市,重庆,否,20190404,在线,18.0,18.3,11489,183,7,6,1.59,3.83,7,6,1553.00,1066.00,719.00,0,0,0,0,0,0,0,0,0,6,0,0,5,2,40,1,0,0,3.4,3.4,3.4,0.0,,
20200101,20200131,6773939,花生活鲜花（四季花苑）,鲜花组,浙江省,宁波,否,20190422,在线,18.0,18.5,8980,431,38,31,4.8,8.82,43,37,15880.00,6456.98,10709.82,1,0,1,0,0,0,0,0,0,38,0,0,17,11,64.71,3,2,1,4.2,4.2,4.2,0.0,,
20200101,20200131,6773940,花生活鲜花（鲜花婚庆）,鲜花组,山东省,德州,否,20190422,在线,22.0,22.3,33636,570,11,8,1.69,1.93,12,11,5808.00,1717.09,4480.91,0,0,0,0,0,0,0,0,0,12,0,0,3,3,100,3,0,0,5.0,5.0,5.0,0.0,,
20200101,20200131,6773941,花生活鲜花（百合馆鲜花店）,鲜花组,江苏省,淮安,否,20190409,在线,24.0,24.0,9615,74,0,0,0.77,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6774016,花生活鲜花（婷雅花坊）,鲜花组,安徽省,马鞍山,否,20190329,在线,19.0,19.1,17379,610,51,43,3.51,8.36,49,47,19530.00,6732.07,14310.73,0,0,0,0,0,0,0,0,1,52,0,0,20,20,100,20,0,1,5.0,5.0,4.9,0.0,,
20200101,20200131,6774085,花开有时,鲜花组,新疆维吾尔自治区,乌鲁木齐,否,20190329,在线,8.0,8.5,3475,83,2,1,2.39,2.41,2,1,469.00,155.00,353.00,1,0,1,0,0,0,0,0,0,1,0,0,2,1,50,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6826710,花生活鲜花（LOVE鲜花店）,鲜花组,河北省,廊坊,否,20190417,在线,16.0,16.9,4776,55,1,1,1.15,1.82,1,1,308.00,205.00,142.00,0,0,0,0,0,0,0,0,0,1,0,0,1,1,100,1,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6826712,花生活鲜花（流星花园鲜花）,鲜花组,河北省,廊坊,否,20190423,在线,24.0,24.0,13818,534,14,5,3.86,2.62,12,8,4378.00,982.09,3590.91,0,0,0,0,0,0,0,0,0,10,0,0,5,4,80,0,0,0,4.6,4.6,3.7,0.0,,
20200101,20200131,6826772,花生活鲜花（倾城时光鲜花）,鲜花组,江西省,吉安,否,20190422,在线,22.0,22.4,17904,666,40,32,3.72,6.01,40,38,9323.00,4776.00,5910.00,1,0,0,0,1,0,0,0,0,42,0,0,22,21,95.45,9,0,0,5.0,5.0,5.0,0.0,,
20200101,20200131,6865867,花生活鲜花（花满屋）,鲜花组,安徽省,合肥,否,20190429,在线,24.0,24.0,6767,53,0,0,0.78,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6881023,花生活鲜花（爱花行）,鲜花组,山东省,枣庄,否,20190415,在线,16.0,16.2,12235,217,4,0,1.77,1.84,4,4,1238.00,329.01,1025.99,0,0,0,0,0,0,0,0,0,5,0,0,2,2,100,1,0,0,2.6,2.6,2.4,0.0,,
20200101,20200131,6882162,花生活鲜花（七里香花艺）,鲜花组,四川省,遂宁,否,20190418,在线,12.0,12.9,7134,68,1,0,0.95,1.47,1,0,0.00,0.00,0.00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6882163,花生活鲜花（可可家鲜花）,鲜花组,河北省,石家庄,否,20190426,在线,12.0,12.1,3790,50,3,1,1.32,6,3,1,275.00,145.00,169.00,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6882164,花生活鲜花（天蓉鲜花店）,鲜花组,浙江省,嘉兴,否,20190703,在线,24.0,24.0,13535,218,3,3,1.61,1.38,3,3,889.00,348.00,650.00,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6882165,花生活鲜花（栋梁花卉）,鲜花组,河南省,开封,否,20190423,在线,24.0,24.0,11582,194,3,2,1.68,1.55,2,2,576.00,270.00,384.00,0,0,0,0,0,0,0,0,0,2,0,0,2,2,100,1,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6928399,花生活鲜花（有间鲜花店）,鲜花组,宁夏回族自治区,银川,否,20190718,在线,24.0,24.0,12152,302,8,7,2.49,2.65,7,7,2132.00,1000.01,1404.99,0,0,0,0,0,0,0,0,0,7,0,0,6,4,66.67,1,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6944778,花生活鲜花（伟爵爷仪嘉花艺馆）,鲜花组,山东省,烟台,否,20190919,在线,24.0,24.0,10544,124,2,0,1.18,1.61,1,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6952198,花生活鲜花（韦爵爷花店）,鲜花组,湖北省,武汉,否,20190701,在线,18.0,18.3,4197,41,0,0,0.98,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6956267,花生活鲜花（佳人婚庆店）,鲜花组,江苏省,常州,否,20190427,在线,19.0,19.2,5153,86,2,0,1.67,2.33,4,4,3007.00,225.09,2820.91,0,0,0,0,0,0,0,0,0,4,0,0,1,1,100,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6967767,花生活鲜花（花掌门）,鲜花组,辽宁省,抚顺,否,20190509,在线,24.0,24.0,33208,392,20,9,1.18,5.1,22,21,4836.00,1905.50,3702.00,1,0,0,0,1,0,0,0,0,22,0,0,2,2,100,2,0,0,2.9,2.9,2.9,0.0,,
20200101,20200131,6968121,花生活鲜花（忆花谷）,鲜花组,上海市,上海,否,20190530,在线,0.0,0.0,724,11,0,0,1.52,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,6968235,花生活鲜花（奢漫花艺）,鲜花组,吉林省,长春,否,20190428,在线,16.0,16.7,7097,147,4,1,2.07,2.72,4,4,905.00,375.00,686.00,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7004308,花生活鲜花（曼陀罗花开）,鲜花组,陕西省,宝鸡,否,20190514,在线,24.0,24.0,11813,89,1,0,0.75,1.12,1,0,0.00,0.00,0.00,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7008016,花生活鲜花（千花坊鲜花店）,鲜花组,山东省,枣庄,否,20190609,在线,0.0,0.0,4549,48,0,0,1.06,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7022271,花生活鲜花（心艺花店）,鲜花组,湖南省,长沙,否,20190514,在线,14.0,14.0,17747,481,13,9,2.71,2.7,13,10,3773.00,1284.02,2761.98,1,0,1,0,0,0,0,0,0,11,0,0,6,6,100,1,1,0,2.9,2.9,2.9,0.0,,
20200101,20200131,7022272,花香四季鲜花店,鲜花组,江苏省,连云港,否,20190514,下线,0.0,0.0,14,1,0,0,7.14,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7022273,花生活鲜花（花漾flower鲜花店）,鲜花组,北京市,北京,否,20190508,在线,18.0,18.3,5153,120,10,9,2.33,8.33,11,8,1794.00,1470.00,756.00,2,1,1,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7022274,花生活鲜花（唯爱花坊）,鲜花组,安徽省,合肥,否,20190509,在线,24.0,24.0,10059,225,0,0,2.24,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7022275,花生活鲜花（太阳红花店）,鲜花组,四川省,资阳,否,20190518,在线,20.0,20.6,8564,179,14,5,2.09,7.82,14,10,6575.00,1567.00,5358.90,0,0,0,0,0,0,0,0,0,13,0,0,7,6,85.71,2,0,0,2.4,2.4,2.4,0.0,,
20200101,20200131,7022276,花生活鲜花（姐姐的花店）,鲜花组,江苏省,镇江,否,20190509,在线,19.0,19.2,6030,132,6,4,2.19,4.55,6,5,3718.00,630.09,3243.91,1,0,1,0,0,0,0,0,0,5,0,0,2,2,100,1,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7022374,花生活鲜花（萍萍花店）,鲜花组,上海市,上海,否,20190510,在线,23.0,23.8,8873,216,18,9,2.43,8.33,24,21,1421.20,958.20,658.00,2,1,1,0,0,0,0,0,2,22,0,1,1,1,100,0,0,1,5.0,5.0,5.0,2.0,,
20200101,20200131,7022375,花生活鲜花（冉绘鲜花）,鲜花组,山西省,吕梁,否,20190514,在线,24.0,24.0,16788,334,5,4,1.99,1.5,4,4,1757.00,735.00,1178.00,0,0,0,0,0,0,0,0,0,4,0,0,4,2,50,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7028637,花生活鲜花（鲜花批发）,鲜花组,黑龙江省,双鸭山,否,20190514,在线,24.0,24.0,18774,202,1,0,1.08,0.5,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7063793,花生活鲜花（俪缘鲜花）,鲜花组,河北省,唐山,否,20190528,在线,17.0,17.9,6814,142,3,0,2.08,2.11,3,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,1,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7093976,花生活鲜花（花筵万达店）,鲜花组,湖南省,常德,否,20190621,在线,24.0,24.0,31133,279,3,1,0.9,1.08,3,1,944.00,65.03,917.97,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7094045,花生活鲜花（铭相花缘）,鲜花组,上海市,上海,否,20190521,在线,16.0,15.8,7946,216,13,10,2.72,6.02,13,11,2909.00,1932.00,1367.00,1,0,1,0,0,0,0,0,5,14,1,2,3,3,100,0,0,1,3.3,3.3,0.0,5.0,,
20200101,20200131,7160078,花生活鲜花（绿家园艺）,鲜花组,福建省,厦门,否,20190530,在线,10.0,10.6,989,28,2,1,2.83,7.14,2,1,295.00,115.00,219.00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7166109,花生活鲜花（花研巧遇）,鲜花组,安徽省,合肥,否,20190612,在线,21.0,21.7,18083,485,7,2,2.68,1.44,6,2,656.00,530.00,204.00,3,3,0,0,0,0,0,0,0,2,0,0,4,3,75,1,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7166110,花生活鲜花（花香鲜花店）,鲜花组,四川省,泸州,否,20190623,在线,13.0,13.9,7130,191,6,4,2.68,3.14,4,4,702.00,600.00,258.00,0,0,0,0,0,0,0,0,0,4,0,0,3,3,100,2,0,0,2.1,2.1,2.1,0.0,,
20200101,20200131,7166112,花生活鲜花（蒂留香花艺）,鲜花组,安徽省,六安,否,20190610,在线,24.0,24.0,8911,59,0,0,0.66,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7166113,花生活鲜花（浪漫鲜花坊）,鲜花组,山东省,德州,否,20190611,在线,24.0,24.0,14556,117,1,0,0.8,0.85,2,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7166115,花生活鲜花（彩阳花艺）,鲜花组,内蒙古自治区,巴彦淖尔,否,20190611,在线,0.0,0.0,3901,30,0,0,0.77,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7166116,花生活鲜花（韦爵爷花艺坊）,鲜花组,安徽省,合肥,否,20190601,在线,24.0,24.0,5780,52,1,0,0.9,1.92,1,0,0.00,0.00,0.00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7166262,花生活鲜花（郁金香花店）,鲜花组,四川省,成都,否,20190531,下线,0.0,0.0,12,1,0,0,8.33,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7166264,花生活鲜花（花开相爱）,鲜花组,安徽省,合肥,否,20190528,在线,24.0,24.0,19701,171,4,1,0.87,2.34,3,3,304.00,141.00,241.00,0,0,0,0,0,0,0,0,0,3,0,0,2,2,100,0,0,0,2.4,2.4,2.4,0.0,,
20200101,20200131,7194721,花生活鲜花（四季春花艺美学馆）,鲜花组,云南省,丽江,否,20190614,在线,24.0,24.0,15354,460,23,11,3,5,24,11,3543.00,2141.00,1826.00,0,0,0,0,0,0,0,0,0,12,0,0,4,3,75,1,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7196730,友缘鲜花,鲜花组,云南省,曲靖,否,20190614,在线,13.0,12.5,2562,15,0,0,0.59,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7207842,花生活鲜花（兰草缘花坊鲜花）,鲜花组,安徽省,合肥,否,20190619,在线,17.0,17.8,9770,134,7,2,1.37,5.22,9,9,9369.00,856.27,8738.73,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,3.1,3.1,3.1,0.0,,
20200101,20200131,7207843,花生活鲜花（花殿鲜花店）,鲜花组,内蒙古自治区,呼伦贝尔,否,20190603,在线,21.0,21.4,16485,300,6,2,1.82,2,4,2,483.00,305.00,251.00,2,2,0,0,0,0,0,0,0,2,0,0,3,3,100,1,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7207845,花生活鲜花（花言巧语花艺坊）,鲜花组,福建省,南平,否,20190603,在线,15.0,15.9,7416,257,10,8,3.47,3.89,10,8,2345.00,1364.00,1286.00,2,2,0,0,0,0,0,0,0,9,0,0,6,6,100,2,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7207846,花生活鲜花（极乐莲华鲜花）,鲜花组,浙江省,杭州,否,20190604,在线,6.0,6.3,6720,238,16,15,3.54,6.72,16,16,4384.00,2990.00,1979.00,0,0,0,0,0,0,0,0,0,18,0,0,10,10,100,0,0,0,3.1,3.1,0.0,0.0,,
20200101,20200131,7207847,花生活鲜花（花匠花艺）,鲜花组,福建省,泉州,否,20190708,在线,20.0,20.8,3885,85,3,1,2.19,3.53,3,2,428.00,273.00,233.00,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7207848,花生活鲜花（原色花店）,鲜花组,四川省,南充,否,20190621,在线,19.0,19.4,11036,155,8,6,1.4,5.16,8,8,6567.00,592.18,6130.82,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3.7,3.7,3.7,0.0,,
20200101,20200131,7207850,花生活鲜花（尚花坊）,鲜花组,安徽省,亳州,否,20190604,在线,24.0,24.0,21789,396,8,5,1.82,2.02,7,6,1988.00,1350.00,868.00,0,0,0,0,0,0,0,0,0,7,0,0,3,2,66.67,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7207851,花生活鲜花（龙兴花艺）,鲜花组,福建省,龙岩,否,20190603,在线,20.0,19.5,15261,669,64,45,4.38,9.57,59,58,36050.00,6684.71,30993.19,0,0,0,0,0,0,0,0,0,65,0,0,16,15,93.75,6,0,0,5.0,5.0,5.0,0.0,,
20200101,20200131,7264470,花生活鲜花（栖梧花店）,鲜花组,福建省,厦门,否,20190612,在线,24.0,24.0,3048,29,0,0,0.95,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7264472,花生活鲜花（花朝鲜花店）,鲜花组,安徽省,合肥,否,20190613,在线,7.0,7.6,14403,389,6,2,2.7,1.54,4,2,593.00,308.00,363.00,2,1,1,0,0,0,0,0,0,2,0,0,1,1,100,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7264474,花生活鲜花（密语花坊）,鲜花组,上海市,上海,否,20190613,在线,24.0,24.0,7167,95,1,1,1.33,1.05,1,1,627.00,118.01,547.99,0,0,0,0,0,0,0,0,0,1,0,0,1,1,100,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7264476,花生活鲜花（花芝鲜花馆）,鲜花组,广东省,湛江,否,20190612,在线,9.0,9.7,7587,286,14,11,3.77,4.9,14,12,3063.00,1446.00,2046.00,0,0,0,0,0,0,0,0,0,15,0,0,6,6,100,3,0,0,5.0,5.0,5.0,0.0,,
20200101,20200131,7264477,花生活鲜花（佳仪鲜花婚庆）,鲜花组,黑龙江省,哈尔滨,否,20190702,在线,18.0,18.9,6579,134,3,3,2.04,2.24,3,3,652.00,366.00,364.00,0,0,0,0,0,0,0,0,0,3,0,0,5,4,80,0,0,0,1.3,1.3,1.3,0.0,,
20200101,20200131,7280704,花生活鲜花（槿妍花舍）,鲜花组,四川省,泸州,否,20190918,在线,18.0,18.8,8126,70,2,2,0.86,2.86,2,2,513.00,247.00,344.00,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7310176,花生活鲜花（新罗区石斛花坊）,鲜花组,福建省,龙岩,否,20190719,在线,23.0,23.5,15444,172,0,0,1.11,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7310188,花生活鲜花（伊佰莲鲜花婚庆）,鲜花组,浙江省,绍兴,否,20190620,在线,19.0,19.3,40087,340,9,6,0.85,2.65,10,9,9050.00,1046.17,8270.73,0,0,0,0,0,0,0,0,0,11,0,0,3,3,100,0,0,0,0.0,0.0,0.0,0.0,,
20200101,20200131,7311299,花生活鲜花（筱月鲜花店）,鲜花组,安徽省,合肥,否,20190624,在线,10.0,10.8,1412,29,1,0,2.05,3.45,1,1,170.00,68.00,141.00,0,0,0,0,0,0,0,0,0,1,0,0,1,1,100,0,0,0,0.0,0.0,0.0,0.0,,
